colour	x	y	group	key	showSelectedlegendcolour	PANEL
#E41A1C	2.14141414141414	-5.47325010396008	1	2 3	1	2
#E41A1C	2.14141414141414	-5.47325010396008	1	2 3	1	2
#E41A1C	2.14141414141414	-7.75764937757235	1	2 3	1	2
#E41A1C	2.15151515151515	-2.44551874193386	1	2 3	1	2
#E41A1C	2.15151515151515	-5.5102080042332	1	2 3	1	2
#E41A1C	2.15151515151515	-5.5102080042332	1	2 3	1	2
#E41A1C	2.15151515151515	-7.8087249509577	1	2 3	1	2
#E41A1C	2.16161616161616	-2.46352082770741	1	2 3	1	2
#E41A1C	2.16161616161616	-5.54694548725645	1	2 3	1	2
#E41A1C	2.16161616161616	-5.54694548725645	1	2 3	1	2
#E41A1C	2.16161616161616	-7.85951398191824	1	2 3	1	2
#E41A1C	2.17171717171717	-2.48139189624127	1	2 3	1	2
#E41A1C	2.17171717171717	-5.58346460821356	1	2 3	1	2
#E41A1C	2.17171717171717	-5.58346460821356	1	2 3	1	2
#E41A1C	2.17171717171717	-7.91001914219278	1	2 3	1	2
#E41A1C	2.18181818181818	-2.49913316347927	1	2 3	1	2
#E41A1C	2.18181818181818	-5.61976739367757	1	2 3	1	2
#E41A1C	2.18181818181818	-5.61976739367757	1	2 3	1	2
#E41A1C	2.18181818181818	-7.96024306632629	1	2 3	1	2
#E41A1C	2.19191919191919	-2.51674582851603	1	2 3	1	2
#E41A1C	2.19191919191919	-5.65585584213951	1	2 3	1	2
#E41A1C	2.19191919191919	-5.65585584213951	1	2 3	1	2
#E41A1C	2.19191919191919	-8.01018835235711	1	2 3	1	2
#E41A1C	2.2020202020202	-2.53423107390679	1	2 3	1	2
#E41A1C	2.2020202020202	-5.69173192452479	1	2 3	1	2
#E41A1C	2.2020202020202	-5.69173192452479	1	2 3	1	2
#E41A1C	2.2020202020202	-8.05985756248828	1	2 3	1	2
#E41A1C	2.21212121212121	-2.55159006597025	1	2 3	1	2
#E41A1C	2.21212121212121	-5.7273975846979	1	2 3	1	2
#E41A1C	2.21212121212121	-5.7273975846979	1	2 3	1	2
#E41A1C	2.21212121212121	-8.10925322374363	1	2 3	1	2
#E41A1C	2.22222222222222	-2.56882395508441	1	2 3	1	2
#E41A1C	2.22222222222222	-5.76285473995549	1	2 3	1	2
#E41A1C	2.22222222222222	-5.76285473995549	1	2 3	1	2
#E41A1C	2.22222222222222	-8.15837782860881	1	2 3	1	2
#E41A1C	2.23232323232323	-2.58593387597575	1	2 3	1	2
#E41A1C	2.23232323232323	-5.7981052815084	1	2 3	1	2
#E41A1C	2.23232323232323	-5.7981052815084	1	2 3	1	2
#E41A1C	2.23232323232323	-8.20723383565789	1	2 3	1	2
#E41A1C	2.24242424242424	-2.60292094800189	1	2 3	1	2
#E41A1C	2.24242424242424	-5.83315107495265	1	2 3	1	2
#E41A1C	2.24242424242424	-5.83315107495265	1	2 3	1	2
#E41A1C	2.24242424242424	-8.25582367016572	1	2 3	1	2
#E41A1C	2.25252525252525	-2.61978627542792	1	2 3	1	2
#E41A1C	2.25252525252525	-5.86799396073004	1	2 3	1	2
#E41A1C	2.25252525252525	-5.86799396073004	1	2 3	1	2
#E41A1C	2.25252525252525	-8.30414972470662	1	2 3	1	2
#E41A1C	2.26262626262626	-2.63653094769644	1	2 3	1	2
#E41A1C	2.26262626262626	-5.90263575457824	1	2 3	1	2
#E41A1C	2.26262626262626	-5.90263575457824	1	2 3	1	2
#E41A1C	2.26262626262626	-8.35221435973959	1	2 3	1	2
#E41A1C	2.27272727272727	-2.65315603969171	1	2 3	1	2
#E41A1C	2.27272727272727	-5.93707824797103	1	2 3	1	2
#E41A1C	2.27272727272727	-5.93707824797103	1	2 3	1	2
#E41A1C	2.27272727272727	-8.40001990418052	1	2 3	1	2
#E41A1C	2.28282828282828	-2.66966261199789	1	2 3	1	2
#E41A1C	2.28282828282828	-5.97132320854868	1	2 3	1	2
#E41A1C	2.28282828282828	-5.97132320854868	1	2 3	1	2
#E41A1C	2.28282828282828	-8.44756865596176	1	2 3	1	2
#E41A1C	2.29292929292929	-2.68605171115158	1	2 3	1	2
#E41A1C	2.29292929292929	-6.00537238053884	1	2 3	1	2
#E41A1C	2.29292929292929	-6.00537238053884	1	2 3	1	2
#E41A1C	2.29292929292929	-8.49486288257927	1	2 3	1	2
#E41A1C	2.3030303030303	-2.7023243698888	1	2 3	1	2
#E41A1C	2.3030303030303	-6.03922748516821	1	2 3	1	2
#E41A1C	2.3030303030303	-6.03922748516821	1	2 3	1	2
#E41A1C	2.3030303030303	-8.54190482162776	1	2 3	1	2
#E41A1C	2.31313131313131	-2.71848160738659	1	2 3	1	2
#E41A1C	2.31313131313131	-6.07289022106519	1	2 3	1	2
#E41A1C	2.31313131313131	-6.07289022106519	1	2 3	1	2
#E41A1C	2.31313131313131	-8.58869668132413	1	2 3	1	2
#E41A1C	2.32323232323232	-2.73452442949931	1	2 3	1	2
#E41A1C	2.32323232323232	-6.10636226465373	1	2 3	1	2
#E41A1C	2.32323232323232	-6.10636226465373	1	2 3	1	2
#E41A1C	2.32323232323232	-8.63524064101955	1	2 3	1	2
#E41A1C	2.33333333333333	-2.75045382898989	1	2 3	1	2
#E41A1C	2.33333333333333	-6.1396452705387	1	2 3	1	2
#E41A1C	2.33333333333333	-6.1396452705387	1	2 3	1	2
#E41A1C	2.33333333333333	-8.68153885170031	1	2 3	1	2
#E41A1C	2.34343434343434	-2.76627078575598	1	2 3	1	2
#E41A1C	2.34343434343434	-6.17274087188286	1	2 3	1	2
#E41A1C	2.34343434343434	-6.17274087188286	1	2 3	1	2
#E41A1C	2.34343434343434	-8.72759343647802	1	2 3	1	2
#E41A1C	2.35353535353535	-2.78197626705131	1	2 3	1	2
#E41A1C	2.35353535353535	-6.20565068077575	1	2 3	1	2
#E41A1C	2.35353535353535	-6.20565068077575	1	2 3	1	2
#E41A1C	2.35353535353535	-8.77340649106909	1	2 3	1	2
#E41A1C	2.36363636363636	-2.79757122770231	1	2 3	1	2
#E41A1C	2.36363636363636	-6.23837628859475	1	2 3	1	2
#E41A1C	2.36363636363636	-6.23837628859475	1	2 3	1	2
#E41A1C	2.36363636363636	-8.81898008426409	1	2 3	1	2
#E41A1C	2.37373737373737	-2.81305661032004	1	2 3	1	2
#E41A1C	2.37373737373737	-6.27091926635832	1	2 3	1	2
#E41A1C	2.37373737373737	-6.27091926635832	1	2 3	1	2
#E41A1C	2.37373737373737	-8.86431625838702	1	2 3	1	2
#E41A1C	2.38383838383838	-2.82843334550774	1	2 3	1	2
#E41A1C	2.38383838383838	-6.30328116507182	1	2 3	1	2
#E41A1C	2.38383838383838	-6.30328116507182	1	2 3	1	2
#E41A1C	2.38383838383838	-8.90941702974488	1	2 3	1	2
#E41A1C	2.39393939393939	-2.84370235206385	1	2 3	1	2
#E41A1C	2.39393939393939	-6.33546351606602	1	2 3	1	2
#E41A1C	2.39393939393939	-6.33546351606602	1	2 3	1	2
#E41A1C	2.39393939393939	-8.95428438906764	1	2 3	1	2
#E41A1C	2.4040404040404	-2.8588645371809	1	2 3	1	2
#E41A1C	2.4040404040404	-6.36746783132845	1	2 3	1	2
#E41A1C	2.4040404040404	-6.36746783132845	1	2 3	1	2
#E41A1C	2.4040404040404	-8.9989203019391	1	2 3	1	2
#E41A1C	2.41414141414141	-2.87392079664011	1	2 3	1	2
#E41A1C	2.41414141414141	-6.39929560382779	1	2 3	1	2
#E41A1C	2.41414141414141	-6.39929560382779	1	2 3	1	2
#E41A1C	2.41414141414141	-9.04332670921855	1	2 3	1	2
#E41A1C	2.42424242424242	-2.88887201500198	1	2 3	1	2
#E41A1C	2.42424242424242	-6.43094830783159	1	2 3	1	2
#E41A1C	2.42424242424242	-6.43094830783159	1	2 3	1	2
#E41A1C	2.42424242424242	-9.08750552745379	1	2 3	1	2
#E41A1C	2.43434343434343	-2.90371906579296	1	2 3	1	2
#E41A1C	2.43434343434343	-6.46242739921722	1	2 3	1	2
#E41A1C	2.43434343434343	-6.46242739921722	1	2 3	1	2
#E41A1C	2.43434343434343	-9.13145864928541	1	2 3	1	2
#E41A1C	2.44444444444444	-2.91846281168813	1	2 3	1	2
#E41A1C	2.44444444444444	-6.49373431577652	1	2 3	1	2
#E41A1C	2.44444444444444	-6.49373431577652	1	2 3	1	2
#E41A1C	2.44444444444444	-9.17518794384281	1	2 3	1	2
#E41A1C	2.45454545454545	-2.9331041046903	1	2 3	1	2
#E41A1C	2.45454545454545	-6.52487047751413	1	2 3	1	2
#E41A1C	2.45454545454545	-6.52487047751413	1	2 3	1	2
#E41A1C	2.45454545454545	-9.21869525713201	1	2 3	1	2
#E41A1C	2.46464646464646	-2.94764378630521	1	2 3	1	2
#E41A1C	2.46464646464646	-6.55583728693966	1	2 3	1	2
#E41A1C	2.46464646464646	-6.55583728693966	1	2 3	1	2
#E41A1C	2.46464646464646	-9.26198241241549	1	2 3	1	2
#E41A1C	2.47474747474748	-2.96208268771335	1	2 3	1	2
#E41A1C	2.47474747474748	-6.5866361293539	1	2 3	1	2
#E41A1C	2.47474747474748	-6.5866361293539	1	2 3	1	2
#E41A1C	2.47474747474748	-9.30505121058431	1	2 3	1	2
#E41A1C	2.48484848484849	-2.97642162993815	1	2 3	1	2
#E41A1C	2.48484848484849	-6.61726837312924	1	2 3	1	2
#E41A1C	2.48484848484849	-6.61726837312924	1	2 3	1	2
#E41A1C	2.48484848484849	-9.34790343052256	1	2 3	1	2
#E41A1C	2.4949494949495	-2.99066142401083	1	2 3	1	2
#E41A1C	2.4949494949495	-6.64773536998438	1	2 3	1	2
#E41A1C	2.4949494949495	-6.64773536998438	1	2 3	1	2
#E41A1C	2.4949494949495	-9.39054082946454	1	2 3	1	2
#E41A1C	2.50505050505051	-3.00480287113185	1	2 3	1	2
#E41A1C	2.50505050505051	-6.67803845525342	1	2 3	1	2
#E41A1C	2.50505050505051	-6.67803845525342	1	2 3	1	2
#E41A1C	2.50505050505051	-9.4329651433446	1	2 3	1	2
#E41A1C	2.51515151515152	-3.01884676282919	1	2 3	1	2
#E41A1C	2.51515151515152	-6.70817894814966	1	2 3	1	2
#E41A1C	2.51515151515152	-6.70817894814966	1	2 3	1	2
#E41A1C	2.51515151515152	-9.47517808714001	1	2 3	1	2
#E41A1C	2.52525252525253	-3.03279388111341	1	2 3	1	2
#E41A1C	2.52525252525253	-6.73815815202404	1	2 3	1	2
#E41A1C	2.52525252525253	-6.73815815202404	1	2 3	1	2
#E41A1C	2.52525252525253	-9.51718135520701	1	2 3	1	2
#E41A1C	2.53535353535354	-3.04664499862963	1	2 3	1	2
#E41A1C	2.53535353535354	-6.76797735461841	1	2 3	1	2
#E41A1C	2.53535353535354	-6.76797735461841	1	2 3	1	2
#E41A1C	2.53535353535354	-9.55897662160999	1	2 3	1	2
#E41A1C	2.54545454545455	-3.06040087880645	1	2 3	1	2
#E41A1C	2.54545454545455	-6.79763782831379	1	2 3	1	2
#E41A1C	2.54545454545455	-6.79763782831379	1	2 3	1	2
#E41A1C	2.54545454545455	-9.60056554044429	1	2 3	1	2
#E41A1C	2.55555555555556	-3.07406227600203	1	2 3	1	2
#E41A1C	2.55555555555556	-6.82714083037375	1	2 3	1	2
#E41A1C	2.55555555555556	-6.82714083037375	1	2 3	1	2
#E41A1C	2.55555555555556	-9.64194974615254	1	2 3	1	2
#E41A1C	2.56565656565657	-3.08762993564711	1	2 3	1	2
#E41A1C	2.56565656565657	-6.8564876031829	1	2 3	1	2
#E41A1C	2.56565656565657	-6.8564876031829	1	2 3	1	2
#E41A1C	2.56565656565657	-9.68313085383474	1	2 3	1	2
#E41A1C	2.57575757575758	-3.10110459438544	1	2 3	1	2
#E41A1C	2.57575757575758	-6.88567937448079	1	2 3	1	2
#E41A1C	2.57575757575758	-6.88567937448079	1	2 3	1	2
#E41A1C	2.57575757575758	-9.72411045955229	1	2 3	1	2
#E41A1C	2.58585858585859	-3.11448698021125	1	2 3	1	2
#E41A1C	2.58585858585859	-6.91471735759114	1	2 3	1	2
#E41A1C	2.58585858585859	-6.91471735759114	1	2 3	1	2
#E41A1C	2.58585858585859	-9.76489014062606	1	2 3	1	2
#E41A1C	2.5959595959596	-3.12777781260418	1	2 3	1	2
#E41A1C	2.5959595959596	-6.9436027516467	1	2 3	1	2
#E41A1C	2.5959595959596	-6.9436027516467	1	2 3	1	2
#E41A1C	2.5959595959596	-9.80547145592859	1	2 3	1	2
#E41A1C	2.60606060606061	-3.14097780266156	1	2 3	1	2
#E41A1C	2.60606060606061	-6.97233674180967	1	2 3	1	2
#E41A1C	2.60606060606061	-6.97233674180967	1	2 3	1	2
#E41A1C	2.60606060606061	-9.84585594617075	1	2 3	1	2
#E41A1C	2.61616161616162	-3.15408765322807	1	2 3	1	2
#E41A1C	2.61616161616162	-7.00092049948786	1	2 3	1	2
#E41A1C	2.61616161616162	-7.00092049948786	1	2 3	1	2
#E41A1C	2.61616161616162	-9.88604513418271	1	2 3	1	2
#E41A1C	2.62626262626263	-3.167108059023	1	2 3	1	2
#E41A1C	2.62626262626263	-7.02935518254675	1	2 3	1	2
#E41A1C	2.62626262626263	-7.02935518254675	1	2 3	1	2
#E41A1C	2.62626262626263	-9.92604052518957	1	2 3	1	2
#E41A1C	2.63636363636364	-3.18003970676499	1	2 3	1	2
#E41A1C	2.63636363636364	-7.0576419355174	1	2 3	1	2
#E41A1C	2.63636363636364	-7.0576419355174	1	2 3	1	2
#E41A1C	2.63636363636364	-9.96584360708171	1	2 3	1	2
#E41A1C	2.64646464646465	-3.1928832752944	1	2 3	1	2
#E41A1C	2.64646464646465	-7.08578188980042	1	2 3	1	2
#E41A1C	2.64646464646465	-7.08578188980042	1	2 3	1	2
#E41A1C	2.64646464646465	-10.0054558506799	1	2 3	1	2
#E41A1C	2.65656565656566	-3.20563943569339	1	2 3	1	2
#E41A1C	2.65656565656566	-7.11377616386609	1	2 3	1	2
#E41A1C	2.65656565656566	-7.11377616386609	1	2 3	1	2
#E41A1C	2.65656565656566	-10.0448787099956	1	2 3	1	2
#E41A1C	2.66666666666667	-3.21830885140369	1	2 3	1	2
#E41A1C	2.66666666666667	-7.1416258634506	1	2 3	1	2
#E41A1C	2.66666666666667	-7.1416258634506	1	2 3	1	2
#E41A1C	2.66666666666667	-10.0841136224858	1	2 3	1	2
#E41A1C	2.67676767676768	-3.23089217834212	1	2 3	1	2
#E41A1C	2.67676767676768	-7.16933208174865	1	2 3	1	2
#E41A1C	2.67676767676768	-7.16933208174865	1	2 3	1	2
#E41A1C	2.67676767676768	-10.1231620093035	1	2 3	1	2
#E41A1C	2.68686868686869	-3.24339006501397	1	2 3	1	2
#E41A1C	2.68686868686869	-7.19689589960241	1	2 3	1	2
#E41A1C	2.68686868686869	-7.19689589960241	1	2 3	1	2
#E41A1C	2.68686868686869	-10.1620252755437	1	2 3	1	2
#E41A1C	2.6969696969697	-3.25580315262426	1	2 3	1	2
#E41A1C	2.6969696969697	-7.2243183856869	1	2 3	1	2
#E41A1C	2.6969696969697	-7.2243183856869	1	2 3	1	2
#E41A1C	2.6969696969697	-10.2007048104839	1	2 3	1	2
#E41A1C	2.70707070707071	-3.26813207518689	1	2 3	1	2
#E41A1C	2.70707070707071	-7.25160059669196	1	2 3	1	2
#E41A1C	2.70707070707071	-7.25160059669196	1	2 3	1	2
#E41A1C	2.70707070707071	-10.2392019878208	1	2 3	1	2
#E41A1C	2.71717171717172	-3.28037745963178	1	2 3	1	2
#E41A1C	2.71717171717172	-7.27874357750077	1	2 3	1	2
#E41A1C	2.71717171717172	-7.27874357750077	1	2 3	1	2
#E41A1C	2.71717171717172	-10.2775181659025	1	2 3	1	2
#E41A1C	2.72727272727273	-3.29253992590998	1	2 3	1	2
#E41A1C	2.72727272727273	-7.30574836136512	1	2 3	1	2
#E41A1C	2.72727272727273	-7.30574836136512	1	2 3	1	2
#E41A1C	2.72727272727273	-10.3156546879565	1	2 3	1	2
#E41A1C	2.73737373737374	-3.30462008709693	1	2 3	1	2
#E41A1C	2.73737373737374	-7.33261597007737	1	2 3	1	2
#E41A1C	2.73737373737374	-7.33261597007737	1	2 3	1	2
#E41A1C	2.73737373737374	-10.3536128823127	1	2 3	1	2
#E41A1C	2.74747474747475	-3.3166185494937	1	2 3	1	2
#E41A1C	2.74747474747475	-7.35934741413933	1	2 3	1	2
#E41A1C	2.74747474747475	-7.35934741413933	1	2 3	1	2
#E41A1C	2.74747474747475	-10.3913940626235	1	2 3	1	2
#E41A1C	2.75757575757576	-3.32853591272646	1	2 3	1	2
#E41A1C	2.75757575757576	-7.38594369292794	1	2 3	1	2
#E41A1C	2.75757575757576	-7.38594369292794	1	2 3	1	2
#E41A1C	2.75757575757576	-10.4289995280791	1	2 3	1	2
#E41A1C	2.76767676767677	-3.34037276984411	1	2 3	1	2
#E41A1C	2.76767676767677	-7.41240579485804	1	2 3	1	2
#E41A1C	2.76767676767677	-7.41240579485804	1	2 3	1	2
#E41A1C	2.76767676767677	-10.4664305636185	1	2 3	1	2
#E41A1C	2.77777777777778	-3.35212970741411	1	2 3	1	2
#E41A1C	2.77777777777778	-7.43873469754203	1	2 3	1	2
#E41A1C	2.77777777777778	-7.43873469754203	1	2 3	1	2
#E41A1C	2.77777777777778	-10.503688440138	1	2 3	1	2
#E41A1C	2.78787878787879	-3.36380730561657	1	2 3	1	2
#E41A1C	2.78787878787879	-7.46493136794682	1	2 3	1	2
#E41A1C	2.78787878787879	-7.46493136794682	1	2 3	1	2
#E41A1C	2.78787878787879	-10.5407744146945	1	2 3	1	2
#E41A1C	2.7979797979798	-3.37540613833669	1	2 3	1	2
#E41A1C	2.7979797979798	-7.49099676254769	1	2 3	1	2
#E41A1C	2.7979797979798	-7.49099676254769	1	2 3	1	2
#E41A1C	2.7979797979798	-10.5776897307059	1	2 3	1	2
#E41A1C	2.80808080808081	-3.38692677325547	1	2 3	1	2
#E41A1C	2.80808080808081	-7.51693182747966	1	2 3	1	2
#E41A1C	2.80808080808081	-7.51693182747966	1	2 3	1	2
#E41A1C	2.80808080808081	-10.6144356181478	1	2 3	1	2
#E41A1C	2.81818181818182	-3.39836977193884	1	2 3	1	2
#E41A1C	2.81818181818182	-7.54273749868594	1	2 3	1	2
#E41A1C	2.81818181818182	-7.54273749868594	1	2 3	1	2
#E41A1C	2.81818181818182	-10.6510132937463	1	2 3	1	2
#E41A1C	2.82828282828283	-3.40973568992513	1	2 3	1	2
#E41A1C	2.82828282828283	-7.56841470206377	1	2 3	1	2
#E41A1C	2.82828282828283	-7.56841470206377	1	2 3	1	2
#E41A1C	2.82828282828283	-10.6874239611677	1	2 3	1	2
#E41A1C	2.83838383838384	-3.4210250768111	1	2 3	1	2
#E41A1C	2.83838383838384	-7.59396435360772	1	2 3	1	2
#E41A1C	2.83838383838384	-7.59396435360772	1	2 3	1	2
#E41A1C	2.83838383838384	-10.7236688112052	1	2 3	1	2
#E41A1C	2.84848484848485	-3.43223847633629	1	2 3	1	2
#E41A1C	2.84848484848485	-7.61938735955039	1	2 3	1	2
#E41A1C	2.84848484848485	-7.61938735955039	1	2 3	1	2
#E41A1C	2.84848484848485	-10.759749021961	1	2 3	1	2
#E41A1C	2.85858585858586	-3.44337642646603	1	2 3	1	2
#E41A1C	2.85858585858586	-7.64468461650062	1	2 3	1	2
#E41A1C	2.85858585858586	-7.64468461650062	1	2 3	1	2
#E41A1C	2.85858585858586	-10.7956657590266	1	2 3	1	2
#E41A1C	2.86868686868687	-3.45443945947283	1	2 3	1	2
#E41A1C	2.86868686868687	-7.66985701157929	1	2 3	1	2
#E41A1C	2.86868686868687	-7.66985701157929	1	2 3	1	2
#E41A1C	2.86868686868687	-10.8314201756591	1	2 3	1	2
#E41A1C	2.87878787878788	-3.46542810201648	1	2 3	1	2
#E41A1C	2.87878787878788	-7.69490542255273	1	2 3	1	2
#E41A1C	2.87878787878788	-7.69490542255273	1	2 3	1	2
#E41A1C	2.87878787878788	-10.8670134129549	1	2 3	1	2
#E41A1C	2.88888888888889	-3.47634287522269	1	2 3	1	2
#E41A1C	2.88888888888889	-7.71983071796374	1	2 3	1	2
#E41A1C	2.88888888888889	-7.71983071796374	1	2 3	1	2
#E41A1C	2.88888888888889	-10.9024466000195	1	2 3	1	2
#E41A1C	2.8989898989899	-3.48718429476029	1	2 3	1	2
#E41A1C	2.8989898989899	-7.74463375726041	1	2 3	1	2
#E41A1C	2.8989898989899	-7.74463375726041	1	2 3	1	2
#E41A1C	2.8989898989899	-10.9377208541355	1	2 3	1	2
#E41A1C	2.90909090909091	-3.49795287091723	1	2 3	1	2
#E41A1C	2.90909090909091	-7.76931539092265	1	2 3	1	2
#E41A1C	2.90909090909091	-7.76931539092265	1	2 3	1	2
#E41A1C	2.90909090909091	-10.9728372809267	1	2 3	1	2
#E41A1C	2.91919191919192	-3.50864910867513	1	2 3	1	2
#E41A1C	2.91919191919192	-7.7938764605865	1	2 3	1	2
#E41A1C	2.91919191919192	-7.7938764605865	1	2 3	1	2
#E41A1C	2.91919191919192	-11.00779697452	1	2 3	1	2
#E41A1C	2.92929292929293	-3.51927350778265	1	2 3	1	2
#E41A1C	2.92929292929293	-7.81831779916637	1	2 3	1	2
#E41A1C	2.92929292929293	-7.81831779916637	1	2 3	1	2
#E41A1C	2.92929292929293	-11.0426010177042	1	2 3	1	2
#E41A1C	2.93939393939394	-3.52982656282748	1	2 3	1	2
#E41A1C	2.93939393939394	-7.84264023097509	1	2 3	1	2
#E41A1C	2.93939393939394	-7.84264023097509	1	2 3	1	2
#E41A1C	2.93939393939394	-11.0772504820858	1	2 3	1	2
#E41A1C	2.94949494949495	-3.5403087633072	1	2 3	1	2
#E41A1C	2.94949494949495	-7.86684457184197	1	2 3	1	2
#E41A1C	2.94949494949495	-7.86684457184197	1	2 3	1	2
#E41A1C	2.94949494949495	-11.111746428243	1	2 3	1	2
#E41A1C	2.95959595959596	-3.55072059369891	1	2 3	1	2
#E41A1C	2.95959595959596	-7.89093162922882	1	2 3	1	2
#E41A1C	2.95959595959596	-7.89093162922882	1	2 3	1	2
#E41A1C	2.95959595959596	-11.1460899058762	1	2 3	1	2
#E41A1C	2.96969696969697	-3.56106253352758	1	2 3	1	2
#E41A1C	2.96969696969697	-7.91490220234395	1	2 3	1	2
#E41A1C	2.96969696969697	-7.91490220234395	1	2 3	1	2
#E41A1C	2.96969696969697	-11.1802819539562	1	2 3	1	2
#E41A1C	2.97979797979798	-3.5713350574334	1	2 3	1	2
#E41A1C	2.97979797979798	-7.93875708225432	1	2 3	1	2
#E41A1C	2.97979797979798	-7.93875708225432	1	2 3	1	2
#E41A1C	2.97979797979798	-11.21432360087	1	2 3	1	2
#E41A1C	2.98989898989899	-3.58153863523783	1	2 3	1	2
#E41A1C	2.98989898989899	-7.96249705199572	1	2 3	1	2
#E41A1C	2.98989898989899	-7.96249705199572	1	2 3	1	2
#E41A1C	2.98989898989899	-11.2482158645641	1	2 3	1	2
#E41A1C	3	-3.59167373200866	1	2 3	1	2
#E41A1C	3	-7.9861228866811	1	2 3	1	2
#E41A1C	3	-7.9861228866811	1	2 3	1	2
#E41A1C	3	-11.2819597526854	1	2 3	1	2
#E41A1C	3	-3.59167373200866	2	3 20	1	2
#E41A1C	3	-7.9861228866811	2	3 15.4096948711615	1	2
#E41A1C	3	-7.9861228866811	2	3 15.4096948711615	1	2
#E41A1C	3	-11.2819597526854	2	3 15.4096948711615	1	2
#E41A1C	3.12535045324406	-8.27096311728684	2	3 15.4096948711615	1	2
#E41A1C	3.12535045324406	-8.27096311728684	2	3 15.4096948711615	1	2
#E41A1C	3.12535045324406	-11.6892626426452	2	3 15.4096948711615	1	2
#E41A1C	3.17171717171717	-3.75628895812507	2	3 20	1	2
#E41A1C	3.25070090648811	-8.54131408062908	2	3 15.4096948711615	1	2
#E41A1C	3.25070090648811	-8.54131408062908	2	3 15.4096948711615	1	2
#E41A1C	3.25070090648811	-12.0766025421531	2	3 15.4096948711615	1	2
#E41A1C	3.34343434343434	-3.90769462487612	2	3 20	1	2
#E41A1C	3.37605135973217	-8.79827249045919	2	3 15.4096948711615	1	2
#E41A1C	3.37605135973217	-8.79827249045919	2	3 15.4096948711615	1	2
#E41A1C	3.37605135973217	-12.4454904790442	2	3 15.4096948711615	1	2
#E41A1C	3.50140181297622	-9.0428150700745	2	3 15.4096948711615	1	2
#E41A1C	3.50140181297622	-9.0428150700745	2	3 15.4096948711615	1	2
#E41A1C	3.50140181297622	-12.7972721609728	2	3 15.4096948711615	1	2
#E41A1C	3.51515151515152	-4.04721450880589	2	3 20	1	2
#E41A1C	3.62675226622028	-9.27581544221438	2	3 15.4096948711615	1	2
#E41A1C	3.62675226622028	-9.27581544221438	2	3 15.4096948711615	1	2
#E41A1C	3.62675226622028	-13.1331512459352	2	3 15.4096948711615	1	2
#E41A1C	3.68686868686869	-4.17598285508338	2	3 20	1	2
#E41A1C	3.75210271946433	-9.49805814791851	2	3 15.4096948711615	1	2
#E41A1C	3.75210271946433	-9.49805814791851	2	3 15.4096948711615	1	2
#E41A1C	3.75210271946433	-13.4542086571416	2	3 15.4096948711615	1	2
#E41A1C	3.85858585858586	-4.29497891683317	2	3 20	1	2
#E41A1C	3.87745317270839	-9.71025036078465	2	3 15.4096948711615	1	2
#E41A1C	3.87745317270839	-9.71025036078465	2	3 15.4096948711615	1	2
#E41A1C	3.87745317270839	-13.7614187226602	2	3 15.4096948711615	1	2
#E41A1C	4.00280362595244	-9.91303173682304	2	3 15.4096948711615	1	2
#E41A1C	4.00280362595244	-9.91303173682304	2	3 15.4096948711615	1	2
#E41A1C	4.00280362595244	-14.0556627463272	2	3 15.4096948711615	1	2
#E41A1C	4.03030303030303	-4.40505396824938	2	3 20	1	2
#E41A1C	4.1281540791965	-10.1069827450287	2	3 15.4096948711615	1	2
#E41A1C	4.1281540791965	-10.1069827450287	2	3 15.4096948711615	1	2
#E41A1C	4.1281540791965	-14.3377404854247	2	3 15.4096948711615	1	2
#E41A1C	4.2020202020202	-4.5069526775621	2	3 20	1	2
#E41A1C	4.25350453244055	-10.2926317514851	2	3 15.4096948711615	1	2
#E41A1C	4.25350453244055	-10.2926317514851	2	3 15.4096948711615	1	2
#E41A1C	4.25350453244055	-14.6083799110009	2	3 15.4096948711615	1	2
#E41A1C	4.37373737373737	-4.60133019653903	2	3 20	1	2
#E41A1C	4.37885498568461	-10.4704610743164	2	3 15.4096948711615	1	2
#E41A1C	4.37885498568461	-10.4704610743164	2	3 15.4096948711615	1	2
#E41A1C	4.37885498568461	-14.8682455502492	2	3 15.4096948711615	1	2
#E41A1C	4.50420543892866	-10.6409121838471	2	3 15.4096948711615	1	2
#E41A1C	4.50420543892866	-10.6409121838471	2	3 15.4096948711615	1	2
#E41A1C	4.50420543892866	-15.1179456511724	2	3 15.4096948711615	1	2
#E41A1C	4.54545454545455	-4.68876595710888	2	3 20	1	2
#E41A1C	4.62955589217272	-10.8043901888102	2	3 15.4096948711615	1	2
#E41A1C	4.62955589217272	-10.8043901888102	2	3 15.4096948711615	1	2
#E41A1C	4.62955589217272	-15.3580383635801	2	3 15.4096948711615	1	2
#E41A1C	4.71717171717172	-4.76977490832069	2	3 20	1	2
#E41A1C	4.75490634541677	-10.961267723092	2	3 15.4096948711615	1	2
#E41A1C	4.75490634541677	-10.961267723092	2	3 15.4096948711615	1	2
#E41A1C	4.75490634541677	-15.5890370941602	2	3 15.4096948711615	1	2
#E41A1C	4.88025679866083	-11.1118883266399	2	3 15.4096948711615	1	2
#E41A1C	4.88025679866083	-11.1118883266399	2	3 15.4096948711615	1	2
#E41A1C	4.88025679866083	-15.8114151646181	2	3 15.4096948711615	1	2
#E41A1C	4.88888888888889	-4.84481674317691	2	3 20	1	2
